,d_loss,g_loss
1,-1.2115720510482788,0.6764287948608398
2,-0.9243200421333313,2.846135139465332
3,-0.7494914531707764,2.686505079269409
4,-1.2687565088272095,2.7532596588134766
5,-1.1760334968566895,2.9170570373535156
6,-1.5109920501708984,1.2999746799468994
7,-1.194824457168579,0.05223338305950165
8,-1.4324477910995483,1.1741158962249756
9,-0.9492955803871155,1.0586096048355103
10,-1.0368059873580933,-0.771511435508728
11,-1.658632755279541,-0.952168345451355
12,-0.8211593627929688,0.9890041947364807
13,-1.1513264179229736,0.2756638526916504
14,-0.16657182574272156,0.17402444779872894
15,-0.4043565094470978,0.7416331768035889
16,-0.6255165338516235,1.4284064769744873
17,-0.5595006346702576,0.9605928659439087
18,-0.35896578431129456,1.4326906204223633
19,-0.6743301153182983,-0.3541715741157532
20,-0.49966469407081604,0.9095993638038635
21,-0.37756550312042236,1.0378347635269165
22,-0.07412024587392807,-0.7522357106208801
23,-0.6994361281394958,0.41378194093704224
24,-0.4646061956882477,0.730247974395752
25,-0.4393966495990753,3.022907257080078
26,-0.3180517256259918,-1.102785348892212
27,-0.2925613522529602,-0.22764873504638672
28,-0.690822422504425,-1.378288984298706
29,-0.08414289355278015,0.7969909906387329
30,0.2610667645931244,-1.264158010482788
31,-0.038586460053920746,-0.08583417534828186
32,0.08981067687273026,0.35078689455986023
33,-0.13630549609661102,0.11512340605258942
34,0.3431331217288971,-0.7511943578720093
35,-0.5443116426467896,-0.42310091853141785
36,0.19053982198238373,-0.7743105888366699
37,0.07780399918556213,1.0925252437591553
38,0.04470084607601166,0.6247146725654602
39,0.2055315524339676,0.5821841955184937
40,-0.24362273514270782,0.12299853563308716
41,-0.2745697498321533,-0.016175806522369385
42,0.31671059131622314,0.46676021814346313
43,-0.05571649596095085,0.7814133167266846
44,-0.139632448554039,0.05570996552705765
45,-0.09560396522283554,-0.26210278272628784
46,-0.2737347185611725,-0.6381561756134033
47,-0.4480176270008087,0.17266565561294556
48,-0.0015324277337640524,0.4508315324783325
49,-0.4480442702770233,0.48187726736068726
50,-0.4361395239830017,0.5179471969604492
