,d_loss,g_loss
1,-0.8034758567810059,1.3569378852844238
2,-0.5629604458808899,1.0423884391784668
3,-0.6412712335586548,0.9549193382263184
4,-1.301360011100769,1.6300060749053955
5,-1.1669032573699951,-1.141939640045166
6,-0.6825894117355347,1.5193135738372803
7,-0.7351316213607788,1.154403805732727
8,-1.7257510423660278,5.197893142700195
9,-0.5742335319519043,-4.508965492248535
10,-0.6709927916526794,1.2134841680526733
11,-0.9442424774169922,0.8019141554832458
12,-0.36787962913513184,-2.8942317962646484
13,-1.0880768299102783,2.7028205394744873
14,-0.4254467487335205,-0.4650455415248871
15,-0.48752570152282715,3.9915056228637695
16,-0.5017598867416382,0.47129082679748535
17,-1.7739992141723633,1.984573483467102
18,-0.4056157171726227,1.857224702835083
19,-0.5349717736244202,0.1737893521785736
20,-0.6640549898147583,0.8070265650749207
21,-1.125832200050354,-0.1251070648431778
22,-0.8962019085884094,2.980668783187866
23,-0.5294391512870789,0.018442511558532715
24,-1.6026536226272583,1.5972869396209717
25,0.7285239696502686,1.359190821647644
26,-0.670150637626648,-1.7018221616744995
27,-1.2346829175949097,-0.1766258180141449
28,-0.30271226167678833,0.95198655128479
29,-1.4665292501449585,4.336673259735107
30,-0.3120059669017792,-0.8535844087600708
31,-0.9061346650123596,0.5770190358161926
32,-0.15364184975624084,0.8059422373771667
33,-1.4614061117172241,1.1578072309494019
34,-1.2546601295471191,4.940303325653076
35,-1.0244145393371582,0.6924755573272705
36,-0.9230629801750183,-0.40203583240509033
37,-0.4504288136959076,1.5552211999893188
38,-0.6971564888954163,-0.25422531366348267
39,-0.3743214011192322,-0.20091760158538818
40,0.0853997990489006,1.0174906253814697
41,0.19132553040981293,0.973543643951416
42,1.3937302827835083,-3.6794681549072266
43,-0.9408948421478271,-0.17193208634853363
44,-1.243448257446289,2.1855826377868652
45,-0.6111421585083008,2.905320644378662
46,0.3157883584499359,-1.1022471189498901
47,-0.448641836643219,1.8478144407272339
48,0.5456473231315613,0.9173675179481506
49,-1.0521066188812256,3.339141607284546
50,-1.1915229558944702,2.390714168548584
51,-0.6404631733894348,0.7772949934005737
52,-1.3329495191574097,1.9990794658660889
53,-1.1408241987228394,0.25101223587989807
54,-1.7289875745773315,-6.156961441040039
55,-1.6636989116668701,2.3661630153656006
56,-1.0544650554656982,-1.1798021793365479
57,1.2527172565460205,3.7209649085998535
58,-0.5177881717681885,1.286390781402588
59,-1.7434192895889282,2.6309585571289062
60,-0.8696156144142151,2.5790133476257324
61,-0.7149385213851929,1.6023722887039185
62,-1.011189341545105,-0.3328593969345093
63,-2.054378032684326,-1.2453174591064453
64,-0.1440560221672058,3.5920300483703613
65,-0.6436144113540649,-0.9991148710250854
66,-1.0217607021331787,0.498920202255249
67,0.5461766719818115,1.1386771202087402
68,-0.9957897067070007,-0.784490704536438
69,-0.21162937581539154,0.6468806862831116
70,-1.2895087003707886,-0.6786614656448364
71,-0.41026243567466736,1.137452483177185
72,-0.2620309293270111,1.5369106531143188
73,0.5564985871315002,-3.0709314346313477
74,-1.2697519063949585,2.382249355316162
75,-0.5851261615753174,-0.13828064501285553
76,-0.83547443151474,1.6994192600250244
77,-1.775403618812561,1.320807695388794
78,0.9688094258308411,0.30716371536254883
79,0.10102878510951996,1.6225537061691284
80,-0.5418384671211243,-0.13058224320411682
81,-0.8011094331741333,-0.08988583087921143
82,-1.2346090078353882,2.5665433406829834
83,-0.8634383678436279,-0.010391965508460999
84,-0.8122276663780212,-1.2729620933532715
85,-1.0690981149673462,0.7968755960464478
86,-0.9615778923034668,-0.7946720123291016
87,-0.4055400490760803,-0.15812581777572632
88,-0.9294241070747375,2.4386415481567383
89,-0.5808830857276917,1.5489424467086792
90,-1.2916220426559448,3.9691505432128906
91,-0.940589189529419,2.1849427223205566
92,0.24255846440792084,0.9950060844421387
93,-1.3324230909347534,2.0235135555267334
94,-1.3915461301803589,2.3841018676757812
95,-2.8893234729766846,3.091719150543213
96,-1.264968752861023,-1.0377559661865234
97,-0.5935680270195007,4.172935485839844
98,-0.436448872089386,0.09629411995410919
99,-0.8135676383972168,0.6912802457809448
100,-1.8864107131958008,5.52426815032959
