,d_loss,g_loss
1,-0.6044739484786987,1.3242228031158447
2,-0.39546412229537964,1.2127608060836792
3,-0.5187469124794006,0.5097724199295044
4,-1.0203819274902344,-1.5289983749389648
5,-0.3160371780395508,-0.38463523983955383
6,-0.3037732243537903,0.3624192774295807
7,0.025655223056674004,0.4978649616241455
8,-0.22034460306167603,0.18431414663791656
9,-0.21835359930992126,-0.9335299730300903
10,0.710748553276062,-0.15254589915275574
11,-0.42304661870002747,0.8478341698646545
12,-0.2996581494808197,-1.1838752031326294
13,-0.6908583641052246,-1.737990379333496
14,-1.0117453336715698,-0.31511878967285156
15,-0.21123088896274567,0.13835743069648743
16,-0.38285377621650696,-0.42572683095932007
17,-0.5955365896224976,-0.4909557104110718
18,0.186397522687912,0.480322927236557
19,-0.45138484239578247,0.05108329653739929
20,0.1671605110168457,-0.1439167857170105
21,-0.5319801568984985,-1.2505838871002197
22,-0.5656903982162476,0.7788574695587158
23,-0.2434377670288086,-0.5904011130332947
24,-0.12807586789131165,1.247368574142456
25,-0.1225661113858223,0.7495917081832886
26,-1.0495482683181763,0.6994429230690002
27,-0.34691712260246277,-0.16491974890232086
28,-0.559980034828186,-0.6736850142478943
29,-0.3561207056045532,1.0976120233535767
30,-0.6990834474563599,-0.07116395235061646
31,-0.1254047453403473,-0.7303802371025085
32,-0.5101183652877808,0.19082345068454742
33,-0.28400567173957825,-0.8628184199333191
34,-0.6652220487594604,0.47226619720458984
35,0.10344730317592621,-0.6688913702964783
36,-0.11727038025856018,-0.5532252788543701
37,-0.7536476254463196,-0.9889954328536987
38,-0.4082149267196655,0.1233794093132019
39,-0.7133350372314453,0.7576518058776855
40,-0.43394190073013306,-1.113734245300293
41,-1.1525579690933228,-0.21048498153686523
42,-0.15774179995059967,-0.6299934387207031
43,-0.7691166400909424,0.40964043140411377
44,-0.7421002984046936,0.25431638956069946
45,-0.7409106492996216,0.3187132477760315
46,-0.9675095677375793,0.4082489013671875
47,-0.11992267519235611,-0.38272127509117126
48,-0.5002359747886658,-0.8948105573654175
49,-0.3715897500514984,1.0623524188995361
50,0.479099839925766,-0.35685527324676514
