,d_loss,g_loss
1,-1.0012236833572388,2.276519775390625
2,-0.38614481687545776,2.0648040771484375
3,-0.7793704867362976,3.725740909576416
4,-3.2576637268066406,-3.948892116546631
5,-3.3266515731811523,3.8706090450286865
6,-2.9264345169067383,9.693161010742188
7,-3.031804084777832,16.591182708740234
8,-2.6832752227783203,4.041943550109863
9,-1.8689806461334229,-6.294224739074707
10,-3.6130592823028564,6.059826850891113
11,-3.680804491043091,3.599689245223999
12,-1.6368197202682495,10.402193069458008
13,-3.085378408432007,8.331329345703125
14,-1.7789483070373535,8.244940757751465
15,0.0897897258400917,17.8603572845459
16,-1.248889446258545,1.9480459690093994
17,-1.325113296508789,8.170899391174316
18,2.6251511573791504,-5.337965965270996
19,-1.2181535959243774,0.5446629524230957
20,-0.6604955792427063,5.6152753829956055
21,-1.4221627712249756,-1.135876178741455
22,0.6928743720054626,-4.8087263107299805
23,-1.2919572591781616,-1.8574548959732056
24,-1.4368948936462402,5.195323944091797
25,-0.5614321231842041,8.52363395690918
26,-0.21426498889923096,-5.118222713470459
27,1.748684287071228,-12.264944076538086
28,-0.48517686128616333,-1.6113402843475342
29,2.1181139945983887,-7.334385871887207
30,-0.7415673732757568,3.5189614295959473
31,0.22936902940273285,1.6097965240478516
32,-0.18384261429309845,1.3019001483917236
33,-0.1388404220342636,-2.410156726837158
34,0.7381610870361328,-0.9786616563796997
35,-0.5911540985107422,-1.6229952573776245
36,-0.5547969341278076,-0.1786220818758011
37,-0.7054522037506104,-1.7853584289550781
38,0.7715131044387817,1.011445164680481
39,-0.7720636129379272,-0.7441155910491943
40,-0.3153887689113617,2.0706796646118164
41,-0.2521873414516449,-0.6882891654968262
42,-0.3168978989124298,1.4598501920700073
43,0.19918856024742126,-0.47033780813217163
44,-0.6366083025932312,2.997210741043091
45,-0.37989407777786255,-2.137497901916504
46,-0.08224323391914368,-0.6275759935379028
47,0.06012662500143051,0.44954633712768555
48,-0.07582595199346542,-2.7909440994262695
49,0.12708139419555664,0.7140439748764038
50,-0.511870265007019,1.531486988067627
51,-0.291692316532135,1.836254358291626
52,1.029934287071228,-4.92292594909668
53,-0.3666517734527588,4.805363655090332
54,-0.10376937687397003,-0.34334129095077515
55,0.530647873878479,0.2580106854438782
56,0.16799244284629822,-0.795889139175415
57,-0.8904739618301392,1.9652259349822998
58,0.5931618809700012,-1.7800064086914062
59,-0.2088749259710312,-0.25324755907058716
60,-1.0723987817764282,-0.10207723081111908
61,0.6122493147850037,-1.668479084968567
62,-0.04071289300918579,2.2320919036865234
63,0.13978934288024902,1.4927424192428589
64,-0.4276105463504791,0.18864458799362183
65,-0.6796680092811584,2.28926420211792
66,-0.9398866891860962,2.370093584060669
67,-1.0276483297348022,4.468782424926758
68,-1.227063536643982,-2.1500320434570312
69,-0.3815751373767853,-1.3072054386138916
70,-1.0683664083480835,7.418169021606445
71,-0.2881116271018982,-2.600208282470703
72,-0.8271503448486328,1.7746020555496216
73,-0.4846281409263611,2.3558547496795654
74,-0.3012634515762329,4.510794639587402
75,-0.851871907711029,0.9201326370239258
76,-1.4062714576721191,-1.868168592453003
77,0.8580033779144287,0.11436718702316284
78,-0.6813262104988098,3.0974936485290527
79,0.5245514512062073,0.9944658279418945
80,-1.8151308298110962,0.7205938100814819
81,0.9428514242172241,0.7529862523078918
82,-1.1486997604370117,4.05239200592041
83,-1.2325751781463623,0.5384261012077332
84,-1.2318326234817505,1.361833930015564
85,-0.8077578544616699,1.413875699043274
86,-0.6032426357269287,-0.18499237298965454
87,0.39637821912765503,-1.344155192375183
88,-0.3746638596057892,-0.3319733738899231
89,-0.45841243863105774,0.5629033446311951
90,-0.811743974685669,1.3883246183395386
91,0.12275945395231247,1.8178843259811401
92,-1.1979749202728271,1.9601383209228516
93,-0.3342691659927368,1.5785596370697021
94,-0.545224666595459,4.360392093658447
95,-0.6966319680213928,0.5744515061378479
96,-0.5133321285247803,-0.10259661078453064
97,-0.5983414053916931,-0.839300274848938
98,-0.31972289085388184,-1.0760613679885864
99,-2.096599817276001,5.515430450439453
100,0.10023803263902664,-3.7696573734283447
